rental_id,rental_date,customer_id,film_id,payment_date,amount,tax
8281,29-07-2005 01:46,441,200,29-07-2005 01:46,0.99,NULL
8282,29-07-2005 01:49,462,218,29-07-2005 01:49,0.99,1
8283,29-07-2005 01:52,300,436,29-07-2005 01:52,3.99,1
8284,29-07-2005 01:56,446,953,29-07-2005 01:56,6.99,1
8285,29-07-2005 02:00,56,149,29-07-2005 02:00,0.99,NULL
8286,29-07-2005 02:02,87,891,29-07-2005 02:02,5.99,NULL
8287,29-07-2005 02:03,178,176,29-07-2005 02:03,3.99,1
8288,29-07-2005 02:04,55,396,29-07-2005 02:04,6.99,1
8289,29-07-2005 02:23,459,1000,29-07-2005 02:23,9.99,0.5
8290,29-07-2005 02:24,462,837,29-07-2005 02:24,3.99,1
8291,29-07-2005 02:28,455,619,29-07-2005 02:28,2.99,NULL
8292,29-07-2005 02:29,192,871,29-07-2005 02:29,7.99,1
8293,29-07-2005 02:30,71,181,29-07-2005 02:30,2.99,NULL
8294,29-07-2005 02:32,520,393,29-07-2005 02:32,2.99,1
8295,29-07-2005 02:42,406,448,29-07-2005 02:42,2.99,NULL
8296,29-07-2005 02:43,88,557,29-07-2005 02:43,2.99,NULL
8297,29-07-2005 02:45,349,826,29-07-2005 02:45,4.99,NULL
8298,29-07-2005 02:47,493,212,29-07-2005 02:47,4.99,0.5
8299,29-07-2005 02:56,173,391,29-07-2005 02:56,2.99,NULL
8300,29-07-2005 02:57,222,951,29-07-2005 02:57,1.99,1
8301,29-07-2005 03:00,101,122,29-07-2005 03:00,0.99,NULL
8302,29-07-2005 03:01,103,290,29-07-2005 03:01,0.99,NULL
8303,29-07-2005 03:05,574,354,29-07-2005 03:05,4.99,0.5
8304,29-07-2005 03:08,119,969,29-07-2005 03:08,4.99,0.5
8305,29-07-2005 03:08,566,855,29-07-2005 03:08,1.99,0.5
8306,29-07-2005 03:12,232,373,29-07-2005 03:12,2.99,NULL
8307,29-07-2005 03:18,39,702,29-07-2005 03:18,6.99,1
8308,29-07-2005 03:22,582,131,29-07-2005 03:22,5.99,NULL
8309,29-07-2005 03:22,446,486,29-07-2005 03:22,4.99,1
8310,29-07-2005 03:25,238,578,29-07-2005 03:25,8.99,1
8311,29-07-2005 03:26,63,791,29-07-2005 03:26,5.99,NULL
8312,29-07-2005 03:32,143,870,29-07-2005 03:32,0.99,0.5
8313,29-07-2005 03:34,91,600,29-07-2005 03:34,0.99,NULL
8314,29-07-2005 03:35,118,471,29-07-2005 03:35,3.99,NULL
8315,29-07-2005 03:37,135,311,29-07-2005 03:37,0.99,1
8316,29-07-2005 03:38,549,895,29-07-2005 03:38,4.99,NULL
8317,29-07-2005 03:39,415,851,29-07-2005 03:39,2.99,NULL
8318,29-07-2005 03:44,167,987,29-07-2005 03:44,2.99,1
8319,29-07-2005 03:44,280,163,29-07-2005 03:44,0.99,NULL
8320,29-07-2005 03:49,513,284,29-07-2005 03:49,4.99,NULL
8321,29-07-2005 03:50,354,409,29-07-2005 03:50,4.99,1
8322,29-07-2005 03:52,541,68,29-07-2005 03:52,4.99,NULL
8323,29-07-2005 03:52,87,608,29-07-2005 03:52,4.99,NULL
8324,29-07-2005 03:56,98,321,29-07-2005 03:56,5.99,NULL
8325,29-07-2005 03:57,362,206,29-07-2005 03:57,2.99,1
8326,29-07-2005 03:58,1,22,29-07-2005 03:58,2.99,0.5
8327,29-07-2005 04:00,317,644,29-07-2005 04:00,2.99,NULL
8328,29-07-2005 04:06,314,973,29-07-2005 04:06,6.99,1
8329,29-07-2005 04:06,108,760,29-07-2005 04:06,5.99,NULL
8330,29-07-2005 04:09,412,499,29-07-2005 04:09,8.99,1
8331,29-07-2005 04:13,148,4,29-07-2005 04:13,3.99,NULL
8332,29-07-2005 04:16,217,253,29-07-2005 04:16,4.99,1
8333,29-07-2005 04:16,494,180,29-07-2005 04:16,2.99,NULL
8334,29-07-2005 04:18,154,219,29-07-2005 04:18,7.99,1
8335,29-07-2005 04:18,143,374,29-07-2005 04:18,0.99,0.5
8336,29-07-2005 04:20,210,460,29-07-2005 04:20,8.99,NULL
8337,29-07-2005 04:31,157,164,29-07-2005 04:31,0.99,NULL
8338,29-07-2005 04:40,389,488,29-07-2005 04:40,6.99,1
8339,29-07-2005 04:41,129,408,29-07-2005 04:41,4.99,1
8340,29-07-2005 04:41,386,341,29-07-2005 04:41,4.99,NULL
8341,29-07-2005 04:42,309,915,29-07-2005 04:42,4.99,NULL
8342,29-07-2005 04:45,572,727,29-07-2005 04:45,0.99,NULL
8343,29-07-2005 04:45,439,928,29-07-2005 04:45,2.99,NULL
8344,29-07-2005 04:45,257,49,29-07-2005 04:45,4.99,NULL
8345,29-07-2005 04:47,129,231,29-07-2005 04:47,2.99,1
8346,29-07-2005 04:48,385,542,29-07-2005 04:48,2.99,0.5
8347,29-07-2005 04:49,157,963,29-07-2005 04:49,0.99,NULL
8348,29-07-2005 04:49,174,989,29-07-2005 04:49,7.99,NULL
8349,29-07-2005 04:50,416,117,29-07-2005 04:50,5.99,NULL
8350,29-07-2005 04:50,513,814,29-07-2005 04:50,4.99,NULL
8351,29-07-2005 04:50,202,649,29-07-2005 04:50,2.99,1
8352,29-07-2005 04:52,168,595,29-07-2005 04:52,1.99,1
8353,29-07-2005 04:52,585,6,29-07-2005 04:52,2.99,NULL
8354,29-07-2005 04:56,579,978,29-07-2005 04:56,0.99,NULL
8355,29-07-2005 04:57,270,999,29-07-2005 04:57,2.99,NULL
8356,29-07-2005 04:58,483,647,29-07-2005 04:58,4.99,0.5
8357,29-07-2005 04:59,76,199,29-07-2005 04:59,2.99,NULL
8358,29-07-2005 05:00,372,317,29-07-2005 05:00,0.99,NULL
8359,29-07-2005 05:02,531,28,29-07-2005 05:02,5.99,0.5
8360,29-07-2005 05:08,62,898,29-07-2005 05:08,4.99,NULL
8361,29-07-2005 05:08,360,746,29-07-2005 05:08,2.99,NULL
8362,29-07-2005 05:09,223,496,29-07-2005 05:09,3.99,NULL
8363,29-07-2005 05:10,302,351,29-07-2005 05:10,6.99,1
8364,29-07-2005 05:10,362,300,29-07-2005 05:10,4.99,1
8365,29-07-2005 05:11,280,11,29-07-2005 05:11,0.99,NULL
8366,29-07-2005 05:11,39,105,29-07-2005 05:11,1.99,1
8367,29-07-2005 05:11,383,993,29-07-2005 05:11,2.99,NULL
8368,29-07-2005 05:15,200,309,29-07-2005 05:15,3.99,NULL
8369,29-07-2005 05:15,507,319,29-07-2005 05:15,2.99,0.5
8370,29-07-2005 05:16,121,268,29-07-2005 05:16,6.99,1
8371,29-07-2005 05:16,396,539,29-07-2005 05:16,2.99,0.5
8372,29-07-2005 05:18,523,165,29-07-2005 05:18,5.99,1
8373,29-07-2005 05:19,457,449,29-07-2005 05:19,4.99,NULL
8374,29-07-2005 05:24,589,242,29-07-2005 05:24,3.99,NULL
8375,29-07-2005 05:25,125,793,29-07-2005 05:25,2.99,NULL
8376,29-07-2005 05:25,43,785,29-07-2005 05:25,4.99,NULL
8377,29-07-2005 05:27,73,60,29-07-2005 05:27,4.99,NULL
8378,29-07-2005 05:28,347,767,29-07-2005 05:28,4.99,NULL
8379,29-07-2005 05:29,193,852,29-07-2005 05:29,4.99,NULL
8380,29-07-2005 05:31,145,493,29-07-2005 05:31,0.99,NULL
8381,29-07-2005 05:31,313,190,29-07-2005 05:31,4.99,1
8382,29-07-2005 05:33,238,71,29-07-2005 05:33,6.99,1
8383,29-07-2005 05:36,495,834,29-07-2005 05:36,1.99,1
8384,29-07-2005 05:38,227,833,29-07-2005 05:38,0.99,NULL
8385,29-07-2005 05:39,233,893,29-07-2005 05:39,5.99,0.5
8386,29-07-2005 05:45,435,86,29-07-2005 05:45,5.99,1
8387,29-07-2005 05:47,428,202,29-07-2005 05:47,4.99,1
8388,29-07-2005 05:48,178,167,29-07-2005 05:48,5.99,1
8389,29-07-2005 05:50,133,274,29-07-2005 05:50,6.99,NULL
8390,29-07-2005 05:52,32,127,29-07-2005 05:52,5.99,1
8391,29-07-2005 05:52,36,462,29-07-2005 05:52,2.99,0.5
8392,29-07-2005 06:00,65,292,29-07-2005 06:00,1.99,NULL
8393,29-07-2005 06:02,504,739,29-07-2005 06:02,9.99,NULL
8394,29-07-2005 06:02,148,857,29-07-2005 06:02,4.99,NULL
8395,29-07-2005 06:03,535,322,29-07-2005 06:03,2.99,NULL
8396,29-07-2005 06:07,516,853,29-07-2005 06:07,4.99,NULL
8397,29-07-2005 06:09,518,774,29-07-2005 06:09,2.99,0.5
8398,29-07-2005 06:12,220,77,29-07-2005 06:12,4.99,NULL
8399,29-07-2005 06:20,286,52,29-07-2005 06:20,0.99,NULL
8400,29-07-2005 06:23,573,805,29-07-2005 06:23,4.99,NULL
8401,29-07-2005 06:25,232,686,29-07-2005 06:25,4.99,NULL
8402,29-07-2005 06:25,47,42,29-07-2005 06:25,6.99,1
8403,29-07-2005 06:26,163,300,29-07-2005 06:26,4.99,0.5
8404,29-07-2005 06:27,65,452,29-07-2005 06:27,5.99,NULL
8405,29-07-2005 06:28,76,467,29-07-2005 06:28,3.99,NULL
8406,29-07-2005 06:34,274,445,29-07-2005 06:34,5.99,1
8407,29-07-2005 06:37,336,654,29-07-2005 06:37,6.99,1
8408,29-07-2005 06:40,90,401,29-07-2005 06:40,0.99,1
8409,29-07-2005 06:41,303,940,29-07-2005 06:41,0.99,NULL
8410,29-07-2005 06:41,277,756,29-07-2005 06:41,2.99,NULL
8411,29-07-2005 06:44,412,678,29-07-2005 06:44,8.99,1
8412,29-07-2005 06:44,312,162,29-07-2005 06:44,6.99,NULL
8413,29-07-2005 06:47,104,606,29-07-2005 06:47,1.99,NULL
8414,29-07-2005 06:48,433,295,29-07-2005 06:48,5.99,NULL
8415,29-07-2005 06:52,128,638,29-07-2005 06:52,2.99,NULL
8416,29-07-2005 06:52,315,435,29-07-2005 06:52,5.99,NULL
8417,29-07-2005 06:53,227,164,29-07-2005 06:53,4.99,NULL
8418,29-07-2005 06:54,355,677,29-07-2005 06:54,1.99,0.5
8419,29-07-2005 06:54,37,1000,29-07-2005 06:54,9.99,1
8420,29-07-2005 07:00,376,911,29-07-2005 07:00,5.99,1
8421,29-07-2005 07:00,588,745,29-07-2005 07:00,4.99,1
8422,29-07-2005 07:02,7,682,29-07-2005 07:02,5.99,NULL
8423,29-07-2005 07:02,468,42,29-07-2005 07:02,5.99,1
8424,29-07-2005 07:06,138,80,29-07-2005 07:06,3.99,1
8425,29-07-2005 07:06,486,764,29-07-2005 07:06,8.99,NULL
8426,29-07-2005 07:07,564,400,29-07-2005 07:07,4.99,1
8427,29-07-2005 07:08,441,354,29-07-2005 07:08,4.99,NULL
8428,29-07-2005 07:10,398,558,29-07-2005 07:10,7.99,1
8429,29-07-2005 07:11,588,536,29-07-2005 07:11,2.99,1
8430,29-07-2005 07:12,219,741,29-07-2005 07:12,0.99,NULL
8431,29-07-2005 07:12,193,347,29-07-2005 07:12,4.99,NULL
8432,29-07-2005 07:13,572,851,29-07-2005 07:13,0.99,NULL
8433,29-07-2005 07:19,125,427,29-07-2005 07:19,2.99,NULL
8434,29-07-2005 07:20,141,8,29-07-2005 07:20,4.99,0.5
8435,29-07-2005 07:20,520,975,29-07-2005 07:20,2.99,1
8436,29-07-2005 07:21,598,593,29-07-2005 07:21,0.99,NULL
8437,29-07-2005 07:23,96,459,29-07-2005 07:23,6.99,NULL
8438,29-07-2005 07:25,97,158,29-07-2005 07:25,2.99,NULL
8439,29-07-2005 07:28,224,40,29-07-2005 07:28,2.99,1
8440,29-07-2005 07:31,175,109,29-07-2005 07:31,3.99,1
8441,29-07-2005 07:33,526,223,29-07-2005 07:33,2.99,NULL
8442,29-07-2005 07:33,185,947,29-07-2005 07:33,0.99,0.5
8443,29-07-2005 07:33,251,235,29-07-2005 07:33,2.99,NULL
8444,29-07-2005 07:36,213,732,29-07-2005 07:36,2.99,NULL
8445,29-07-2005 07:37,384,613,29-07-2005 07:37,1.99,1
8446,29-07-2005 07:38,235,349,29-07-2005 07:38,6.99,NULL
8447,29-07-2005 07:38,11,206,29-07-2005 07:38,1.99,0.5
8448,29-07-2005 07:41,393,948,29-07-2005 07:41,0.99,1
8449,29-07-2005 07:42,273,572,29-07-2005 07:42,2.99,NULL
8450,29-07-2005 07:44,401,107,29-07-2005 07:44,2.99,0.5
8451,29-07-2005 07:44,495,728,29-07-2005 07:44,5.99,1
8452,29-07-2005 07:45,16,939,29-07-2005 07:45,5.99,NULL
8453,29-07-2005 07:46,32,638,29-07-2005 07:46,2.99,1
8454,29-07-2005 07:49,244,34,29-07-2005 07:49,0.99,NULL
8455,29-07-2005 07:53,404,880,29-07-2005 07:53,3.99,0.5
8456,29-07-2005 07:58,388,146,29-07-2005 07:58,3.99,NULL
8457,29-07-2005 07:59,239,739,29-07-2005 07:59,6.99,NULL
8458,29-07-2005 08:05,317,844,29-07-2005 08:05,4.99,NULL
8459,29-07-2005 08:05,144,755,29-07-2005 08:05,5.99,NULL
8460,29-07-2005 08:08,329,620,29-07-2005 08:08,6.99,0.5
8461,29-07-2005 08:11,399,740,29-07-2005 08:11,5.99,NULL
8462,29-07-2005 08:15,200,793,29-07-2005 08:15,2.99,NULL
8463,29-07-2005 08:17,203,103,29-07-2005 08:17,4.99,NULL
8464,29-07-2005 08:18,28,510,29-07-2005 08:18,4.99,1
8465,29-07-2005 08:20,238,894,29-07-2005 08:20,0.99,1
8466,29-07-2005 08:24,285,873,29-07-2005 08:24,0.99,0.5
8467,29-07-2005 08:25,326,58,29-07-2005 08:25,5.99,NULL
8468,29-07-2005 08:26,282,295,29-07-2005 08:26,1.99,NULL
8469,29-07-2005 08:26,408,604,29-07-2005 08:26,3.99,NULL
8470,29-07-2005 08:28,159,813,29-07-2005 08:28,0.99,NULL
8471,29-07-2005 08:32,533,331,29-07-2005 08:32,2.99,1
8472,29-07-2005 08:36,196,651,29-07-2005 08:36,1.99,NULL
8473,29-07-2005 08:36,311,900,29-07-2005 08:36,2.99,1
8474,29-07-2005 08:36,323,947,29-07-2005 08:36,0.99,NULL
8475,29-07-2005 08:37,260,808,29-07-2005 08:37,1.99,1
8476,29-07-2005 08:39,470,818,29-07-2005 08:39,8.99,NULL
8477,29-07-2005 08:40,354,781,29-07-2005 08:40,8.99,1
8478,29-07-2005 08:40,162,818,29-07-2005 08:40,4.99,NULL
8479,29-07-2005 08:42,195,434,29-07-2005 08:42,0.99,NULL
8480,29-07-2005 08:44,467,768,29-07-2005 08:44,8.99,NULL
8481,29-07-2005 08:45,454,378,29-07-2005 08:45,2.99,NULL
8482,29-07-2005 08:46,405,590,29-07-2005 08:46,2.99,NULL
8483,29-07-2005 08:50,186,611,29-07-2005 08:50,4.99,1
8484,29-07-2005 08:51,260,162,29-07-2005 08:51,2.99,1
8485,29-07-2005 08:53,420,697,29-07-2005 08:53,0.99,NULL
8486,29-07-2005 08:53,221,382,29-07-2005 08:53,0.99,NULL
8487,29-07-2005 08:53,82,412,29-07-2005 08:53,4.99,NULL
8488,29-07-2005 08:57,478,470,29-07-2005 08:57,4.99,NULL
8489,29-07-2005 08:58,265,83,29-07-2005 08:58,2.99,NULL
8490,29-07-2005 08:59,367,423,29-07-2005 08:59,0.99,1
8491,29-07-2005 09:02,242,392,29-07-2005 09:02,4.99,1
8492,29-07-2005 09:04,266,993,29-07-2005 09:04,2.99,NULL
8493,29-07-2005 09:04,390,143,29-07-2005 09:04,0.99,NULL
8494,29-07-2005 09:04,92,771,29-07-2005 09:04,4.99,1
8495,29-07-2005 09:05,51,76,29-07-2005 09:05,4.99,NULL
8496,29-07-2005 09:05,114,167,29-07-2005 09:05,4.99,NULL
8497,29-07-2005 09:07,593,399,29-07-2005 09:07,2.99,NULL
8498,29-07-2005 09:07,190,976,29-07-2005 09:07,0.99,NULL
8499,29-07-2005 09:10,42,49,29-07-2005 09:10,3.99,NULL
8500,29-07-2005 09:12,348,986,29-07-2005 09:12,2.99,NULL
8501,29-07-2005 09:12,309,234,29-07-2005 09:12,2.99,NULL
8502,29-07-2005 09:15,457,464,29-07-2005 09:15,2.99,NULL
8503,29-07-2005 09:16,240,257,29-07-2005 09:16,3.99,0.5
8504,29-07-2005 09:20,561,499,29-07-2005 09:20,10.99,NULL
8505,29-07-2005 09:22,346,319,29-07-2005 09:22,6.99,1
8506,29-07-2005 09:23,506,812,29-07-2005 09:23,0.99,NULL
8507,29-07-2005 09:29,524,721,29-07-2005 09:29,6.99,NULL
8508,29-07-2005 09:34,484,907,29-07-2005 09:34,0.99,1
8509,29-07-2005 09:38,80,294,29-07-2005 09:38,5.99,NULL
8510,29-07-2005 09:41,487,1,29-07-2005 09:41,1.99,1
8511,29-07-2005 09:42,598,803,29-07-2005 09:42,5.99,NULL
8512,29-07-2005 09:48,351,897,29-07-2005 09:48,4.99,1
8513,29-07-2005 09:52,142,693,29-07-2005 09:52,2.99,NULL
8514,29-07-2005 09:53,99,821,29-07-2005 09:53,0.99,NULL
8515,29-07-2005 09:55,477,239,29-07-2005 09:55,6.99,NULL
8516,29-07-2005 10:00,337,219,29-07-2005 10:00,4.99,0.5
8517,29-07-2005 10:00,274,448,29-07-2005 10:00,7.99,1
8518,29-07-2005 10:05,385,502,29-07-2005 10:05,2.99,0.5
8519,29-07-2005 10:09,588,257,29-07-2005 10:09,2.99,1
8520,29-07-2005 10:10,103,532,29-07-2005 10:10,4.99,NULL
8521,29-07-2005 10:12,402,572,29-07-2005 10:12,7.99,NULL
8522,29-07-2005 10:16,363,794,29-07-2005 10:16,3.99,NULL
8523,29-07-2005 10:18,558,789,29-07-2005 10:18,2.99,NULL
8524,29-07-2005 10:20,124,457,29-07-2005 10:20,0.99,0.5
8525,29-07-2005 10:20,111,292,29-07-2005 10:20,0.99,NULL
8526,29-07-2005 10:20,88,125,29-07-2005 10:20,2.99,NULL
8527,29-07-2005 10:21,168,155,29-07-2005 10:21,1.99,1
8528,29-07-2005 10:24,428,457,29-07-2005 10:24,4.99,1
8529,29-07-2005 10:24,501,235,29-07-2005 10:24,2.99,NULL
8530,29-07-2005 10:26,233,988,29-07-2005 10:26,2.99,0.5
8531,29-07-2005 10:26,427,356,29-07-2005 10:26,5.99,1
8532,29-07-2005 10:26,546,668,29-07-2005 10:26,4.99,1
8533,29-07-2005 10:29,542,120,29-07-2005 10:29,4.99,NULL
8534,29-07-2005 10:30,516,878,29-07-2005 10:30,5.99,NULL
8535,29-07-2005 10:32,536,980,29-07-2005 10:32,4.99,NULL
8536,29-07-2005 10:37,219,985,29-07-2005 10:37,4.99,NULL
8537,29-07-2005 10:44,447,227,29-07-2005 10:44,8.99,1
8538,29-07-2005 10:45,500,824,29-07-2005 10:45,6.99,NULL
8539,29-07-2005 10:48,325,130,29-07-2005 10:48,0.99,1
8540,29-07-2005 10:52,180,118,29-07-2005 10:52,2.99,NULL
8541,29-07-2005 10:55,340,218,29-07-2005 10:55,0.99,1
8542,29-07-2005 11:01,213,173,29-07-2005 11:01,4.99,NULL
8543,29-07-2005 11:01,346,89,29-07-2005 11:01,0.99,1
8544,29-07-2005 11:02,542,91,29-07-2005 11:02,3.99,NULL
8545,29-07-2005 11:07,3,717,29-07-2005 11:07,2.99,NULL
8546,29-07-2005 11:08,418,708,29-07-2005 11:08,5.99,NULL
8547,29-07-2005 11:10,438,193,29-07-2005 11:10,2.99,NULL
8548,29-07-2005 11:11,14,738,29-07-2005 11:11,3.99,NULL
8549,29-07-2005 11:12,206,407,29-07-2005 11:12,3.99,1
8550,29-07-2005 11:12,70,295,29-07-2005 11:12,0.99,NULL
8551,29-07-2005 11:13,340,451,29-07-2005 11:13,4.99,1
8552,29-07-2005 11:14,490,433,29-07-2005 11:14,5.99,NULL
8553,29-07-2005 11:15,49,580,29-07-2005 11:15,10.99,NULL
8554,29-07-2005 11:16,582,343,29-07-2005 11:16,2.99,NULL
8555,29-07-2005 11:18,18,611,29-07-2005 11:18,4.99,NULL
8556,29-07-2005 11:18,231,613,29-07-2005 11:18,0.99,1
8557,29-07-2005 11:19,459,324,29-07-2005 11:19,10.99,0.5
8558,29-07-2005 11:24,169,256,29-07-2005 11:24,4.99,1
8559,29-07-2005 11:25,279,450,29-07-2005 11:25,3.99,0.5
8560,29-07-2005 11:27,430,767,29-07-2005 11:27,4.99,1
8561,29-07-2005 11:29,344,477,29-07-2005 11:29,2.99,NULL
8562,29-07-2005 11:32,255,786,29-07-2005 11:32,0.99,NULL
8563,29-07-2005 11:32,67,12,29-07-2005 11:32,1.99,1
8564,29-07-2005 11:33,316,621,29-07-2005 11:33,4.99,1
8565,29-07-2005 11:35,280,706,29-07-2005 11:35,7.99,NULL
8566,29-07-2005 11:35,544,437,29-07-2005 11:35,2.99,1
8567,29-07-2005 11:37,594,352,29-07-2005 11:37,1.99,1
8568,29-07-2005 11:38,583,350,29-07-2005 11:38,7.99,NULL
8569,29-07-2005 11:39,348,61,29-07-2005 11:39,4.99,NULL
8570,29-07-2005 11:40,131,680,29-07-2005 11:40,8.99,NULL
8571,29-07-2005 11:48,407,387,29-07-2005 11:48,0.99,NULL
8572,29-07-2005 11:51,267,618,29-07-2005 11:51,1.99,1
8573,29-07-2005 11:51,179,357,29-07-2005 11:51,2.99,1
8574,29-07-2005 11:51,71,647,29-07-2005 11:51,1.99,NULL
8575,29-07-2005 11:52,441,364,29-07-2005 11:52,4.99,NULL
8576,29-07-2005 11:55,157,776,29-07-2005 11:55,4.99,NULL
8577,29-07-2005 11:56,328,115,29-07-2005 11:56,6.99,NULL
8578,29-07-2005 11:58,148,817,29-07-2005 11:58,4.99,NULL
8579,29-07-2005 11:59,250,880,29-07-2005 11:59,2.99,NULL
8580,29-07-2005 12:00,543,880,29-07-2005 12:00,2.99,NULL
8581,29-07-2005 12:02,254,456,29-07-2005 12:02,4.99,1
8582,29-07-2005 12:03,162,184,29-07-2005 12:03,4.99,NULL
8583,29-07-2005 12:04,191,688,29-07-2005 12:04,0.99,1
8584,29-07-2005 12:07,482,361,29-07-2005 12:07,2.99,NULL
8585,29-07-2005 12:14,516,114,29-07-2005 12:14,2.99,NULL
8586,29-07-2005 12:16,374,603,29-07-2005 12:16,7.99,1
8587,29-07-2005 12:18,108,422,29-07-2005 12:18,4.99,NULL
8588,29-07-2005 12:22,416,626,29-07-2005 12:22,2.99,NULL
8589,29-07-2005 12:28,293,356,29-07-2005 12:28,4.99,NULL
8590,29-07-2005 12:32,114,551,29-07-2005 12:32,10.99,NULL
8591,29-07-2005 12:32,418,562,29-07-2005 12:32,0.99,NULL
8592,29-07-2005 12:33,271,425,29-07-2005 12:33,0.99,1
8593,29-07-2005 12:38,181,571,29-07-2005 12:38,5.99,NULL
8594,29-07-2005 12:42,115,902,29-07-2005 12:42,4.99,NULL
8595,29-07-2005 12:47,423,708,29-07-2005 12:47,9.99,0.5
8596,29-07-2005 12:48,233,11,29-07-2005 12:48,0.99,0.5
8597,29-07-2005 12:55,222,917,29-07-2005 12:55,6.99,1
8598,29-07-2005 12:56,2,136,29-07-2005 12:56,2.99,NULL
8599,29-07-2005 12:58,545,259,29-07-2005 12:58,3.99,NULL
8600,29-07-2005 13:01,226,326,29-07-2005 13:01,2.99,NULL
8601,29-07-2005 13:03,181,715,29-07-2005 13:03,9.99,NULL
8602,29-07-2005 13:04,64,871,29-07-2005 13:04,4.99,1
8603,29-07-2005 13:07,594,660,29-07-2005 13:07,2.99,1
8604,29-07-2005 13:07,326,853,29-07-2005 13:07,4.99,NULL
8605,29-07-2005 13:13,224,833,29-07-2005 13:13,4.99,1
8606,29-07-2005 13:14,340,881,29-07-2005 13:14,4.99,1
8607,29-07-2005 13:18,336,934,29-07-2005 13:18,4.99,1
8608,29-07-2005 13:18,165,652,29-07-2005 13:18,0.99,1
8609,29-07-2005 13:19,354,870,29-07-2005 13:19,4.99,1
8610,29-07-2005 13:25,563,918,29-07-2005 13:25,5.99,NULL
8611,29-07-2005 13:26,373,132,29-07-2005 13:26,3.99,NULL
8612,29-07-2005 13:28,392,771,29-07-2005 13:28,9.99,NULL
8613,29-07-2005 13:30,411,86,29-07-2005 13:30,5.99,NULL
8614,29-07-2005 13:32,552,131,29-07-2005 13:32,5.99,1
8615,29-07-2005 13:36,15,973,29-07-2005 13:36,6.99,1
8616,29-07-2005 13:39,493,567,29-07-2005 13:39,2.99,0.5
8617,29-07-2005 13:46,441,85,29-07-2005 13:46,4.99,NULL
8618,29-07-2005 13:48,270,220,29-07-2005 13:48,3.99,NULL
8619,29-07-2005 13:50,50,468,29-07-2005 13:50,5.99,NULL
8620,29-07-2005 13:51,306,813,29-07-2005 13:51,0.99,NULL
8621,29-07-2005 13:52,358,542,29-07-2005 13:52,2.99,1
8622,29-07-2005 13:53,98,888,29-07-2005 13:53,4.99,NULL
8623,29-07-2005 13:55,142,101,29-07-2005 13:55,4.99,NULL
8624,29-07-2005 13:55,439,962,29-07-2005 13:55,2.99,NULL
8625,29-07-2005 13:59,410,194,29-07-2005 13:59,3.99,NULL
8626,29-07-2005 14:03,148,680,29-07-2005 14:03,4.99,NULL
8627,29-07-2005 14:05,226,921,29-07-2005 14:05,2.99,NULL
8628,29-07-2005 14:06,550,979,29-07-2005 14:06,6.99,1
8629,29-07-2005 14:06,567,187,29-07-2005 14:06,2.99,1
8630,29-07-2005 14:07,406,303,29-07-2005 14:07,0.99,NULL
8631,29-07-2005 14:08,559,19,29-07-2005 14:08,1.99,0.5
8632,29-07-2005 14:11,563,363,29-07-2005 14:11,6.99,NULL
8633,29-07-2005 14:19,534,753,29-07-2005 14:19,0.99,1
8634,29-07-2005 14:19,335,440,29-07-2005 14:19,3.99,NULL
8635,29-07-2005 14:22,383,636,29-07-2005 14:22,0.99,NULL
8636,29-07-2005 14:24,252,938,29-07-2005 14:24,5.99,NULL
8637,29-07-2005 14:30,310,239,29-07-2005 14:30,5.99,1
8638,29-07-2005 14:30,571,884,29-07-2005 14:30,4.99,NULL
8639,29-07-2005 14:30,290,767,29-07-2005 14:30,4.99,NULL
8640,29-07-2005 14:34,257,409,29-07-2005 14:34,4.99,NULL
8641,29-07-2005 14:37,30,702,29-07-2005 14:37,2.99,NULL
8642,29-07-2005 14:38,522,861,29-07-2005 14:38,6.99,NULL
8643,29-07-2005 14:45,59,84,29-07-2005 14:45,4.99,1
8644,29-07-2005 14:45,314,984,29-07-2005 14:45,4.99,1
8645,29-07-2005 14:47,535,556,29-07-2005 14:47,4.99,NULL
8646,29-07-2005 14:48,302,18,29-07-2005 14:48,0.99,1
8647,29-07-2005 14:52,307,121,29-07-2005 14:52,6.99,1
8648,29-07-2005 14:56,416,35,29-07-2005 14:56,2.99,NULL
8649,29-07-2005 14:57,69,172,29-07-2005 14:57,6.99,NULL
8650,29-07-2005 14:59,134,282,29-07-2005 14:59,1.99,0.5
8651,29-07-2005 15:02,61,454,29-07-2005 15:02,3.99,NULL
8652,29-07-2005 15:02,219,599,29-07-2005 15:02,6.99,NULL
8653,29-07-2005 15:04,230,970,29-07-2005 15:04,0.99,NULL
8654,29-07-2005 15:04,84,856,29-07-2005 15:04,8.99,NULL
8655,29-07-2005 15:04,232,869,29-07-2005 15:04,4.99,NULL
8656,29-07-2005 15:05,460,304,29-07-2005 15:05,2.99,NULL
8657,29-07-2005 15:09,236,702,29-07-2005 15:09,2.99,NULL
8658,29-07-2005 15:16,427,443,29-07-2005 15:16,5.99,1
8659,29-07-2005 15:26,168,121,29-07-2005 15:26,6.99,1
8660,29-07-2005 15:26,566,686,29-07-2005 15:26,6.99,0.5
8661,29-07-2005 15:28,341,747,29-07-2005 15:28,2.99,NULL
8662,29-07-2005 15:31,362,822,29-07-2005 15:31,0.99,1
8663,29-07-2005 15:33,214,284,29-07-2005 15:33,4.99,NULL
